name, img, birth, death, length 
David Bader (computer scientist), http://upload.wikimedia.org/wikipedia/commons/thumb/2/21/David_A._Bader_2007.jpg/220px-David_A._Bader_2007.jpg, 1969-05-04, , 7838
Adele Goldberg (computer scientist), http://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Adele_Goldberg_at_PyCon_2007.jpg/220px-Adele_Goldberg_at_PyCon_2007.jpg, 1945-07-07, , 5646
Tommy Flowers, http://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Tommy_Flowers.jpg/220px-Tommy_Flowers.jpg, 1905-12-22, 1998-10-28, 12828
Paul Graham (computer programmer), http://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Paulgraham_240x320.jpg/220px-Paulgraham_240x320.jpg, 1964-11-13, , 9087
Zvi Galil, http://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Zvi_Galil_2010.jpg/220px-Zvi_Galil_2010.jpg, 1947-06-26, , 6824
Joseph Halpern, http://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Joe_Halpern_IMG_1588.jpg/220px-Joe_Halpern_IMG_1588.jpg, , , 2906
Neil J. Gunther, http://upload.wikimedia.org/wikipedia/commons/thumb/6/61/NJG_BletchleyPk.jpg/203px-NJG_BletchleyPk.jpg, 1950-08-15, , 15672
Geoffrey Hinton, http://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Geoffrey_Hinton_at_UBC.jpg/220px-Geoffrey_Hinton_at_UBC.jpg, 1947-12-06, , 8578
Margaret Hamilton (scientist), http://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Margaret_Hamilton_1995.jpg/220px-Margaret_Hamilton_1995.jpg, 1936-08-17, , 21259
Oded Goldreich, http://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Oded_Goldreich.jpg/225px-Oded_Goldreich.jpg, 1957-02-04, , 3780
Gaston Gonnet, http://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Gaston_Gonnet.jpg/220px-Gaston_Gonnet.jpg, 1948-09-22, , 3293
