name, img, birth, death, length 
Hiranmay Sen Gupta, http://upload.wikimedia.org/wikipedia/commons/thumb/7/75/H.M._SEN_GUPTA.jpg/220px-H.M._SEN_GUPTA.jpg, 1934-08-01, , 1483
Karl Schwarzschild, http://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Schwarzschild.jpg/150px-Schwarzschild.jpg, 1873-10-09, 1916-05-11, 20390
Thomas Johann Seebeck, http://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/ThomasSeebeck.jpg/220px-ThomasSeebeck.jpg, 1770-04-09, 1831-12-11, 5483
Julian Schwinger, http://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Schwinger.jpg/180px-Schwinger.jpg, 1918-02-12, 1994-07-16, 18378
Arthur Leonard Schawlow, http://upload.wikimedia.org/wikipedia/commons/6/62/Artur_Schawlow%2C_Stanford_University.jpg, 1921-05-05, 1999-04-28, 11810
Walter H. Schottky, http://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Walter_Hermann_Schottky_%281886-1976%29.jpg/200px-Walter_Hermann_Schottky_%281886-1976%29.jpg, 1886-07-23, 1976-03-05, 10491
Nathan Seiberg, http://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Nathan_Seiberg_at_Harvard_cropped.jpg/220px-Nathan_Seiberg_at_Harvard_cropped.jpg, 1956-09-22, , 5002
Kees Schouhamer Immink, http://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Schouhamerimmink.jpg/220px-Schouhamerimmink.jpg, 1946-12-18, , 16764
Otto Scherzer, http://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Hilsch_Scherzer_H%C3%BCckel_1935_Stuttgart.jpg/150px-Hilsch_Scherzer_H%C3%BCckel_1935_Stuttgart.jpg, , 1982-11-16, 6038
Meghnad Saha, http://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Dr-Meghnad-Saha.jpg/220px-Dr-Meghnad-Saha.jpg, 1893-10-06, 1956-02-16, 11653
Shoichi Sakata, http://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Sakata_Shoichi.JPG/220px-Sakata_Shoichi.JPG, 1911-01-18, 1970-12-16, 6460
Georges-Louis Le Sage, http://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Lesage.jpg/220px-Lesage.jpg, 1724-06-13, 1803-11-09, 16929
Carlo Rubbia, http://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Carlo_Rubbia_2012.jpg/250px-Carlo_Rubbia_2012.jpg, 1934-03-31, , 14521
Johannes Rydberg, http://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Rydberg%2C_Janne_%28foto_Per_Bagge%3B_AFs_Arkiv%29.jpg/250px-Rydberg%2C_Janne_%28foto_Per_Bagge%3B_AFs_Arkiv%29.jpg, 1854-11-08, 1919-12-28, 2982
Robert G. Sachs, http://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Dixy_Lee_Ray_and_Robert_Sachs.jpg/220px-Dixy_Lee_Ray_and_Robert_Sachs.jpg, 1916-05-04, 1999-04-14, 3272
Carlo Rovelli, http://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/CarloRovelli.JPG/300px-CarloRovelli.JPG, 1956-05-03, , 10850
Ludwig Prandtl, http://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Prandtl_portrait.jpg/220px-Prandtl_portrait.jpg, 1875-02-04, 1953-08-15, 10161
William Prout, http://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Prout_William_painting.jpg/220px-Prout_William_painting.jpg, , 1850-04-10, 8500
Edward Mills Purcell, http://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Edward_Mills_Purcell.jpg/180px-Edward_Mills_Purcell.jpg, 1912-08-30, 1997-03-07, 11872
Helen Quinn, http://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/HelenQuinn1.JPG/220px-HelenQuinn1.JPG, 1943-05-19, , 17348
John Polkinghorne, http://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Johnpolkinghorne.jpg/170px-Johnpolkinghorne.jpg, 1930-10-16, , 28278
C. F. Powell, http://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Cecil_Powell.jpg/180px-Cecil_Powell.jpg, 1903-12-05, 1969-08-09, 12068
Joseph Plateau, http://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Joseph_Plateau.jpg/200px-Joseph_Plateau.jpg, 1801-10-14, 1883-09-15, 7043
Nathan Rosen, http://upload.wikimedia.org/wikipedia/en/thumb/d/d7/NathanRosen.jpg/200px-NathanRosen.jpg, , , 6936
Mihajlo Pupin, http://upload.wikimedia.org/wikipedia/en/thumb/3/36/Mihajlo_Pupin.jpg/220px-Mihajlo_Pupin.jpg, 1858-10-09, 1935-03-12, 29544
Alexander Prokhorov, http://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Aleksandr_Prokhorov.jpg/220px-Aleksandr_Prokhorov.jpg, 1916-07-11, 2002-01-08, 12783
Ward Plummer, http://upload.wikimedia.org/wikipedia/en/thumb/1/10/Wardplummerpic4_c.jpg/150px-Wardplummerpic4_c.jpg, 1940-10-30, , 7349
Konstantin Petrzhak, http://upload.wikimedia.org/wikipedia/en/d/db/Konstantin_Petrzhak.jpg, 1907-09-04, 1998-10-10, 17159
Joseph Polchinski, http://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Joseph_Polchinski.jpg/220px-Joseph_Polchinski.jpg, 1954-05-16, , 5837
Saul Perlmutter, http://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Nobel_Prize_2011-Press_Conference_KVA-DSC_7744.jpg/200px-Nobel_Prize_2011-Press_Conference_KVA-DSC_7744.jpg, 1959-09-22, , 17794
Louis Néel, http://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Louis_Neel_1970.jpg/220px-Louis_Neel_1970.jpg, 1904-11-22, 2000-11-17, 10077
Siméon Denis Poisson, http://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Simeon_Poisson.jpg/225px-Simeon_Poisson.jpg, 1781-06-21, 1840-04-25, 29410
William Daniel Phillips, http://upload.wikimedia.org/wikipedia/commons/thumb/8/85/William_D._Phillips.jpg/200px-William_D._Phillips.jpg, 1948-11-05, , 7512
Yuval Ne'eman, http://upload.wikimedia.org/wikipedia/en/thumb/1/17/Neman_yuval.jpg/220px-Neman_yuval.jpg, 1925-05-14, 2006-04-26, 10447
Seth Neddermeyer, http://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Seth_Neddermeyer.jpg/220px-Seth_Neddermeyer.jpg, 1907-09-16, 1988-01-29, 11167
K. Alex Müller, http://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Karl_Alexander_Mueller.jpg/250px-Karl_Alexander_Mueller.jpg, 1927-04-20, , 9299
Jean Baptiste Perrin, http://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Jean_Perrin_1926.jpg/220px-Jean_Perrin_1926.jpg, 1870-09-30, 1942-04-17, 10886
Rudolf Mössbauer, http://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Mossbauer.jpg/225px-Mossbauer.jpg, 1929-01-31, 2011-09-14, 7810
Richard A. Muller, http://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Muller_antimatter.jpg/220px-Muller_antimatter.jpg, 1944-01-06, , 19924
Henry Moseley, http://upload.wikimedia.org/wikipedia/en/thumb/d/dd/Henry_Moseley.jpg/220px-Henry_Moseley.jpg, 1887-11-23, 1915-08-11, 19530
Pieter van Musschenbroek, http://upload.wikimedia.org/wikipedia/commons/thumb/0/06/P_v_Musschenbroek_t-E.jpg/250px-P_v_Musschenbroek_t-E.jpg, 1692-03-14, 1761-09-19, 6906
Wolfgang Paul, http://upload.wikimedia.org/wikipedia/en/thumb/c/c0/Wolfgang_Paul.jpg/220px-Wolfgang_Paul.jpg, 1913-08-10, 1993-12-07, 6957
Shiraz Minwalla, http://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Shiraz_Minwalla_at_Harvard.jpg/220px-Shiraz_Minwalla_at_Harvard.jpg, , , 6570
Thomas Corwin Mendenhall, http://upload.wikimedia.org/wikipedia/commons/thumb/0/02/T.C.Mendenhall-1918.jpg/150px-T.C.Mendenhall-1918.jpg, , 1924-03-28, 15286
Robert S. Mulliken, http://upload.wikimedia.org/wikipedia/commons/6/6a/Mulliken%2CRobert_1929_Chicago.jpg, 1896-06-07, 1986-10-31, 15913
Edward Arthur Milne, http://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Poetgroup.jpg/220px-Poetgroup.jpg, 1896-02-14, 1950-09-21, 12749
Ralph Kronig, http://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Ralph_de_Laer_Kronig.jpg/200px-Ralph_de_Laer_Kronig.jpg, 1904-03-10, 1995-11-17, 10785
Ryogo Kubo, http://upload.wikimedia.org/wikipedia/en/thumb/5/50/Ryogo_Kubo.JPG/200px-Ryogo_Kubo.JPG, 1920-02-15, 1995-03-31, 3927
Daya Shankar Kulshreshtha, http://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Daya_Shankar_Kulshreshtha.jpg/200px-Daya_Shankar_Kulshreshtha.jpg, 1951-12-05, , 7099
Irving Langmuir, http://upload.wikimedia.org/wikipedia/commons/9/96/Langmuir-sitting.jpg, 1881-01-31, 1957-08-16, 21879
Macedonio Melloni, http://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Melloni.jpg/220px-Melloni.jpg, 1798-04-11, 1854-08-11, 2257
Polykarp Kusch, http://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Polykarp_Kusch.jpg/220px-Polykarp_Kusch.jpg, 1911-01-26, 1993-03-20, 5963
John C. Mather, http://upload.wikimedia.org/wikipedia/commons/thumb/7/72/John_Mather_%28cropped%29.jpg/220px-John_Mather_%28cropped%29.jpg, 1946-08-07, , 12983
Arthur Korn, http://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Arthur_Korn_telephotography.gif/220px-Arthur_Korn_telephotography.gif, , 1945-12-23, 4591
Nikola Tesla, http://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/N.Tesla.JPG/220px-N.Tesla.JPG, 1856-07-10, 1943-01-07, 117832
Aristotle, http://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Aristotle_Altemps_Inv8575.jpg/220px-Aristotle_Altemps_Inv8575.jpg, , , 112548
Albert Einstein, http://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Einstein_1921_by_F_Schmutzer_-_restoration.jpg/220px-Einstein_1921_by_F_Schmutzer_-_restoration.jpg, 1879-03-14, 1955-04-18, 115355
Benjamin Franklin, http://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/BenFranklinDuplessis.jpg/220px-BenFranklinDuplessis.jpg, 1706-01-17, 1790-04-17, 146850
Gottfried Wilhelm Leibniz, http://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Gottfried_Wilhelm_von_Leibniz.jpg/220px-Gottfried_Wilhelm_von_Leibniz.jpg, , 1716-11-14, 111440
Brian May, http://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Brian-May_with_red_special.jpg/220px-Brian-May_with_red_special.jpg, 1947-07-19, , 71004
J. Robert Oppenheimer, http://upload.wikimedia.org/wikipedia/commons/thumb/0/03/JROppenheimer-LosAlamos.jpg/220px-JROppenheimer-LosAlamos.jpg, 1904-04-22, 1967-02-18, 96141
Isaac Newton, http://upload.wikimedia.org/wikipedia/commons/thumb/3/39/GodfreyKneller-IsaacNewton-1689.jpg/220px-GodfreyKneller-IsaacNewton-1689.jpg, 1643-01-04, 1726-03-201727-03-31, 90392
Edward Teller, http://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/EdwardTeller1958_fewer_smudges.jpg/220px-EdwardTeller1958_fewer_smudges.jpg, 1908-01-15, 2003-09-09, 79668
Bruno Rossi, http://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Bruno_B_Rossi.jpg/220px-Bruno_B_Rossi.jpg, 1905-04-13, 1993-11-21, 75004
Christiaan Huygens, http://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Christiaan_Huygens.jpg/200px-Christiaan_Huygens.jpg, 1629-04-14, 1695-07-08, 58799
Konstantin Novoselov, http://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Konstantin_Novoselov_portrait.jpg/220px-Konstantin_Novoselov_portrait.jpg, 1974-08-23, , 21551
Edward P. Ney, http://upload.wikimedia.org/wikipedia/commons/9/98/Edward_Purdy_Ney.jpg, , , 45715
Jayant Narlikar, http://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Jayant_Vishnu_Narlikar_-_Kolkata_2007-03-20_07324.jpg/220px-Jayant_Vishnu_Narlikar_-_Kolkata_2007-03-20_07324.jpg, 1938-07-19, , 24536
William Shockley, http://upload.wikimedia.org/wikipedia/commons/f/f8/William_Shockley%2C_Stanford_University.jpg, 1910-02-13, 1989-08-12, 36003
Shen Kuo, http://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Shen_Kua.JPG/280px-Shen_Kua.JPG, , , 81089
Erwin Schrödinger, http://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Erwin_Schr%C3%B6dinger_%281933%29.jpg/220px-Erwin_Schr%C3%B6dinger_%281933%29.jpg, 1887-08-12, 1961-01-04, 30695
Brian Schmidt, http://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Brian_Schmidt.jpg/220px-Brian_Schmidt.jpg, 1967-02-24, , 29363
Ernest Rutherford, http://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Ernest_Rutherford_LOC.jpg/220px-Ernest_Rutherford_LOC.jpg, 1871-08-30, 1937-10-19, 40569
Isidor Isaac Rabi, http://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/II_Rabi.jpg/220px-II_Rabi.jpg, 1898-07-29, 1988-01-11, 45279
Vera Rubin, http://upload.wikimedia.org/wikipedia/commons/6/6c/Vera_Rubin.jpg, 1928-07-23, 2016-12-25, 41364
Henri Poincaré, http://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Henri_Poincar%C3%A9-2.jpg/230px-Henri_Poincar%C3%A9-2.jpg, 1854-04-29, 1912-07-17, 67578
Bruno Pontecorvo, http://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Bruno_Pontecorvo_1950s3.jpg/220px-Bruno_Pontecorvo_1950s3.jpg, , , 34381
Ilya Prigogine, http://upload.wikimedia.org/wikipedia/en/thumb/c/c6/Ilya_Prigogine.jpg/220px-Ilya_Prigogine.jpg, 1917-01-25, 2003-05-28, 21929
Yoichiro Nambu, http://upload.wikimedia.org/wikipedia/commons/thumb/1/11/YoichiroNambu.jpg/220px-YoichiroNambu.jpg, 1921-01-18, 2015-07-05, 22585
Max Planck, http://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Max_Planck_1933.jpg/220px-Max_Planck_1933.jpg, 1858-04-23, 1947-10-04, 40637
John Joseph Montgomery, http://upload.wikimedia.org/wikipedia/commons/thumb/3/35/04-02392_John_J._Montgomery.jpg/220px-04-02392_John_J._Montgomery.jpg, 1858-02-15, 1911-10-31, 39408
Robert Andrews Millikan, http://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Robert_Andrews_Millikan_1920s.jpg/220px-Robert_Andrews_Millikan_1920s.jpg, 1868-03-22, 1953-12-19, 29073
Albert A. Michelson, http://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Albert_Abraham_Michelson2.jpg/220px-Albert_Abraham_Michelson2.jpg, 1852-12-19, 1931-05-09, 29199
Guglielmo Marconi, http://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Guglielmo_Marconi.jpg/220px-Guglielmo_Marconi.jpg, 1874-04-25, 1937-07-20, 54354
Lise Meitner, http://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Lise_Meitner_%281878-1968%29%2C_lecturing_at_Catholic_University%2C_Washington%2C_D.C.%2C_1946.jpg/220px-Lise_Meitner_%281878-1968%29%2C_lecturing_at_Catholic_University%2C_Washington%2C_D.C.%2C_1946.jpg, , 1968-10-27, 38629
Johannes Kepler, http://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Johannes_Kepler_1610.jpg/220px-Johannes_Kepler_1610.jpg, 1571-12-27, 1630-11-15, 80341
Ayyub Guliyev, http://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Guliyev.jpg/220px-Guliyev.jpg, 1954-06-01, , 4230
C. R. Hagen, http://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/CR_Hagen-Talking-Large.jpg/260px-CR_Hagen-Talking-Large.jpg, 1937-02-02, , 8255
Rudolf Haag, http://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Rudolf_Haag.jpg/220px-Rudolf_Haag.jpg, 1922-08-17, 2016-01-05, 3124
John L. Hall, http://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/John_L._Hall_in_Lindau.jpg/220px-John_L._Hall_in_Lindau.jpg, 1934-08-21, , 8208
William Rowan Hamilton, http://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/William_Rowan_Hamilton_portrait_oval_combined.png/220px-William_Rowan_Hamilton_portrait_oval_combined.png, 1805-08-04, 1865-09-02, 27765
Paul Harteck, http://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Bundesarchiv_Bild_183-2005-0331-501%2C_Paul_Harteck.jpg/220px-Bundesarchiv_Bild_183-2005-0331-501%2C_Paul_Harteck.jpg, 1902-07-20, 1985-01-22, 8004
Michio Kaku, http://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Michio_Kaku_Presentation.jpg/220px-Michio_Kaku_Presentation.jpg, 1947-01-24, , 22499
Oliver Heaviside, http://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Oheaviside.jpg/220px-Oheaviside.jpg, 1850-05-18, 1925-02-03, 25658
Mahmoud Hessabi, http://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Hesabi.jpg/220px-Hesabi.jpg, 1903-02-23, 1992-09-03, 3267
Joseph Henry, http://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Joseph_Henry_%281879%29.jpg/220px-Joseph_Henry_%281879%29.jpg, 1797-12-17, 1878-05-13, 20431
Paul G. Hewitt, http://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Paul_G._Hewitt.png/220px-Paul_G._Hewitt.png, , , 3794
Hermann von Helmholtz, http://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Hermann_von_Helmholtz.jpg/225px-Hermann_von_Helmholtz.jpg, 1821-08-31, 1894-09-08, 22091
Robert Hofstadter, http://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Robert_Hofstadter.jpg/220px-Robert_Hofstadter.jpg, 1915-02-05, 1990-11-17, 11789
Peter Andreas Hansen, http://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/P.A.Hansen.jpg/150px-P.A.Hansen.jpg, 1795-12-08, 1874-03-28, 6397
Irène Joliot-Curie, http://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Ir%C3%A8ne_Joliot-Curie_Harcourt.jpg/190px-Ir%C3%A8ne_Joliot-Curie_Harcourt.jpg, 1897-09-12, 1956-03-17, 14970
Friedrich Hasenöhrl, http://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Hasenoehrl.jpg/220px-Hasenoehrl.jpg, 1874-11-30, 1915-10-07, 15723
Deborah S. Jin, http://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Nuvola_apps_kaboodle.svg/16px-Nuvola_apps_kaboodle.svg.png, 1968-11-15, 2016-09-15, 5565
Karl Herzfeld, http://upload.wikimedia.org/wikipedia/en/thumb/8/8b/Karl_Herzfeld.jpg/270px-Karl_Herzfeld.jpg, 1892-02-24, 1978-06-03, 14881
Pascual Jordan, http://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Pascual_Jordan_1920s.jpg/220px-Pascual_Jordan_1920s.jpg, , 1980-07-31, 9216
Walter Heitler, http://upload.wikimedia.org/wikipedia/en/thumb/1/17/Walter_heitler.jpg/120px-Walter_heitler.jpg, 1904-01-02, 1981-11-15, 16495
Heinrich Hertz, http://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Heinrich_Rudolf_Hertz.jpg/230px-Heinrich_Rudolf_Hertz.jpg, 1857-02-22, 1894-01-01, 25985
Edwin Thompson Jaynes, http://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/ETJaynes1.jpg/200px-ETJaynes1.jpg, 1922-07-05, 1998-04-30, 3626
Gustav Ludwig Hertz, http://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Gustav_Hertz.jpg/180px-Gustav_Hertz.jpg, 1887-07-22, 1975-10-30, 15616
Jamal Nazrul Islam, http://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Jamal_Nazrul_Islam_addressing_in_inaugural_ceremony_of_bookstall_Baatighar_cropped.jpg/220px-Jamal_Nazrul_Islam_addressing_in_inaugural_ceremony_of_bookstall_Baatighar_cropped.jpg, 1939-02-24, 2013-03-16, 12991
Pervez Hoodbhoy, http://upload.wikimedia.org/wikipedia/commons/f/fa/Hoodbhoy.jpg, 1950-07-11, , 27510
J. Hans D. Jensen, http://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Jensen.jpg/220px-Jensen.jpg, 1907-06-25, 1973-02-11, 13571
Igor Kurchatov, http://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Kurchatov_Poststamp.jpg/220px-Kurchatov_Poststamp.jpg, , 1960-02-07, 22920
Klaus von Klitzing, http://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Klausvonklitzing.jpg/200px-Klausvonklitzing.jpg, 1943-06-28, , 8387
Takaaki Kajita, http://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Takaaki_Kajita_5171-2015.jpg/220px-Takaaki_Kajita_5171-2015.jpg, 1959-03-09, , 12250
James Prescott Joule, http://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Joule_James_sitting.jpg/200px-Joule_James_sitting.jpg, 1818-12-24, 1889-10-11, 24143
Herbert Kroemer, http://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Herbert_Kroemer.jpg/220px-Herbert_Kroemer.jpg, 1928-08-25, , 8227
Wolfgang Ketterle, http://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Ketterle.jpg/200px-Ketterle.jpg, 1957-10-21, , 9913
Gustav Kirchhoff, http://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Gustav_Robert_Kirchhoff.jpg/250px-Gustav_Robert_Kirchhoff.jpg, 1824-03-12, 1887-10-17, 9647
Heike Kamerlingh Onnes, http://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Kamerlingh_Onnes_signed.jpg/220px-Kamerlingh_Onnes_signed.jpg, 1853-09-21, 1926-02-21, 14400
Heinrich Kayser, http://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Heinrich_Kayser.jpg/220px-Heinrich_Kayser.jpg, 1853-03-16, 1940-10-14, 3404
Yulii Borisovich Khariton, http://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Yulii_Borisovich_Khariton_1924.jpg/150px-Yulii_Borisovich_Khariton_1924.jpg, , 1996-12-18, 3577
Simon van der Meer, http://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Simon_van_der_Meer_Nl-HaNa_2.24.01.07_253-8884.jpg/300px-Simon_van_der_Meer_Nl-HaNa_2.24.01.07_253-8884.jpg, 1925-11-24, 2011-03-04, 10176
Menas Kafatos, http://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Menaskafatos.jpg/180px-Menaskafatos.jpg, 1945-03-25, , 8669
Jens Martin Knudsen, http://upload.wikimedia.org/wikipedia/en/thumb/0/0a/Jens_Martin_Knudsen_Portrait_1_crop.jpg/220px-Jens_Martin_Knudsen_Portrait_1_crop.jpg, 1930-10-12, 2005-02-17, 5597
Makoto Kobayashi (physicist), http://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Makoto_Kobayashi-press_conference_Dec_07th%2C_2008-2b.jpg/220px-Makoto_Kobayashi-press_conference_Dec_07th%2C_2008-2b.jpg, 1944-04-07, , 6914
Oskar Klein, http://upload.wikimedia.org/wikipedia/commons/7/76/Oskar_Klein.jpg, 1894-09-15, 1977-02-07, 3130
Ashutosh Kotwal, http://upload.wikimedia.org/wikipedia/commons/thumb/4/42/AshutoshWiki.jpg/220px-AshutoshWiki.jpg, 1965-12-20, , 3921
Alfred Kastler, http://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Kastler.jpg/200px-Kastler.jpg, , , 6823
Martin Knudsen, http://upload.wikimedia.org/wikipedia/commons/2/27/Knudsen%2CMartin_1934_London.jpg, 1871-02-15, 1949-05-27, 3595
Peter Grünberg, http://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Peter_Gruenberg_01.jpg/180px-Peter_Gruenberg_01.jpg, 1939-05-18, , 12454
Lawrence M. Krauss, http://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Laurence_Krauss.JPG/220px-Laurence_Krauss.JPG, 1954-05-27, , 21119
Theodor W. Hänsch, http://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Theodor_Haensch.jpg/180px-Theodor_Haensch.jpg, 1941-10-30, , 11502
Pyotr Kapitsa, http://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Pyotr_Kapitsa_1930s.jpg/240px-Pyotr_Kapitsa_1930s.jpg, 1894-07-08, 1984-04-08, 11344
Nevill Francis Mott, http://upload.wikimedia.org/wikipedia/en/c/ca/Sir_Nevill_Francis_Mott.jpg, 1905-09-30, 1996-08-08, 18638
David Gross, http://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/David_Gross_LANL.jpg/220px-David_Gross_LANL.jpg, 1941-02-19, , 10225
Hans Kramers, http://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Kramers_1928.jpg/220px-Kramers_1928.jpg, 1894-02-02, 1952-04-24, 4349
Henry Way Kendall, http://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Henry_Kendall_by_Tom_Frost.jpg/220px-Henry_Kendall_by_Tom_Frost.jpg, 1926-12-09, 1999-02-15, 10196
David J. Griffiths, http://upload.wikimedia.org/wikipedia/commons/thumb/4/46/David_Griffiths_giving_autograph.jpg/250px-David_Griffiths_giving_autograph.jpg, , , 3423
Serge Haroche, http://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Serge_Haroche_1_2012.jpg/240px-Serge_Haroche_1_2012.jpg, 1944-09-11, , 12710
Brian Greene, http://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Brian_Greene%2C_February_28%2C_2012.jpg/220px-Brian_Greene%2C_February_28%2C_2012.jpg, 1963-02-09, , 15201
Willem 's Gravesande, http://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Gravesande.jpg/220px-Gravesande.jpg, , 1742-03-01, 8946
Edwin Hall, http://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Edwin_Herbert_Hall_%281855-1938%29.jpg/150px-Edwin_Herbert_Hall_%281855-1938%29.jpg, , , 4049
Samuel Goudsmit, http://upload.wikimedia.org/wikipedia/commons/thumb/4/48/UhlenbeckKramersGoudsmit.jpg/150px-UhlenbeckKramersGoudsmit.jpg, 1902-07-11, 1978-12-04, 5142
Jim Al-Khalili, http://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Prof_Jim_Al-Khalili_-_EdSciFest_2014_%2810%29.JPG/250px-Prof_Jim_Al-Khalili_-_EdSciFest_2014_%2810%29.JPG, 1962-09-20, , 17930
John Gribbin, http://upload.wikimedia.org/wikipedia/commons/thumb/7/71/John_Gribbin_in_2014.jpg/220px-John_Gribbin_in_2014.jpg, 1946-03-19, , 18033
